"Artikel","Fabrikantscode","Merk","Omschrijving","Prijs","Prijs_incl_heffingen","Voorraad","produktindeling","UNSPSC_code","EAN_code","status","Verwijderingsbijdrage","Thuiskopie","Stibat"
"HPI-UE9Q8E","UE9Q8E","HP Printing & Computing","HP 3y ONS PDA PA DMR TRV MWS-HP Zbook MWS / AI - 1 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 3 Year-Pre","196.43","196.43","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UE9T7E","UE9T7E","HP Printing & Computing","HP 3y Onsite Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-Next business day onsite /PC SOLUTION Std bus days excluding HP holidays. 3 years","106.16","106.16","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UE9T8E","UE9T8E","HP Printing & Computing","HP 4y Onsite Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-Next business day onsite /PC SOLUTION Std bus days excluding HP holidays. 4 years","159.65","159.65","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UE9T9E","UE9T9E","HP Printing & Computing","HP 5y Onsite Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-Next business day onsite /PC /SOLUTION Std bus days excluding HP holidays.5 years","212.31","212.31","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UE9U0E","UE9U0E","HP Printing & Computing","HP 3y Onsite DMR Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HP holidays. 3 Year","115.35","115.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4F4E","UF4F4E","HP Printing & Computing","HP 4y Onsite DMR Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HP holidays. 4 Year","171.35","171.35","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4F5E","UF4F5E","HP Printing & Computing","HP 5y Onsite DMR Periph NB Supp-HP Zbook MWS / AI - 3 year Warranty-NBD Onsite+DMR+PC /SOLUTION Std bus days excluding HP holidays. 5 Year","227.36","227.36","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4H1E","UF4H1E","HP Printing & Computing","HP 3y ONS PDA PA MWS-HP Zbook MWS / AI - 3 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled ProactiveSupport 3 Year -Preferred Access","128.72","128.72","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4H2E","UF4H2E","HP Printing & Computing","HP 4y ONS PDA PA MWS-HP Zbook MWS / AI - 3 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled ProactiveSupport 4 Year-Preferred Access","188.91","188.91","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4H7E","UF4H7E","HP Printing & Computing","HP 3y ONS PDA PA DMR MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Acce","137.92","137.92","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4H8E","UF4H8E","HP Printing & Computing","HP 4y ONS PDA PA DMR MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Acce","200.61","200.61","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4H9E","UF4H9E","HP Printing & Computing","HP 5y ONS PDA PA DMR MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w//DMRl Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Acc","263.31","263.31","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4J3E","UF4J3E","HP Printing & Computing","HP 3y ONS PDA PA TRV MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w/Travel Break Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Ac","133.74","133.74","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4J4E","UF4J4E","HP Printing & Computing","HP 4y ONS PDA PA TRV MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w/Travel Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Ac","196.43","196.43","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4J5E","UF4J5E","HP Printing & Computing","HP 5y ONS PDA PA TRV MWS-HP Zbook MWS /AI - 3 year Warranty-Hardware Onsite w/Travel Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Ac","258.29","258.29","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4J9E","UF4J9E","HP Printing & Computing","HP 3y ONS PDA PA DMR TRV MWS-HP Zbook MWS / AI - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 3 Year-Pre","142.94","142.94","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4K0E","UF4K0E","HP Printing & Computing","HP 4y ONS PDA PA DMR TRV MWS-HP Zbook MWS / AI - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 4 Year-Pre","208.13","208.13","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4K1E","UF4K1E","HP Printing & Computing","HP 5y ONS PDA PA DMR TRV MWS-HP Zbook MWS / AI - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 5 Year-Pre","273.34","273.34","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4K5E","UF4K5E","HP Printing & Computing","HP 3y ONS PDA PA Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 3 Year-Prefer","133.74","133.74","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4K6E","UF4K6E","HP Printing & Computing","HP 4y ONS PDA PA Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 4 Year-Prefer","196.43","196.43","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4K7E","UF4K7E","HP Printing & Computing","HP 5y ONS PDA PA Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 5 Year-Prefer","258.29","258.29","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4L1E","UF4L1E","HP Printing & Computing","HP 3y ONS PDA PA DMR Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 3 Yea","142.94","142.94","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4L2E","UF4L2E","HP Printing & Computing","HP 4y ONS PDA PA DMR Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 4 Yea","208.13","208.13","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF4L3E","UF4L3E","HP Printing & Computing","HP 5y ONS PDA PA DMR Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 5 Yea","273.34","273.34","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF7N7E","UF7N7E","HP Printing & Computing","HP 3y ONS PDA PA DMR TRV Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/Travel/PC Peripherals Break FixSupport Active Care Enabled Proactive Su","147.95","147.95","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF7N8E","UF7N8E","HP Printing & Computing","HP 4y ONS PDA PA DMR TRV Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/Travel/PC SolutPeripherals ion Break Fix Support Active Care Enabled Pro","215.66","215.66","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF7N9E","UF7N9E","HP Printing & Computing","HP 5y ONS PDA PA DMR TRV Periph MWS-HP Zbook MWS / AI - 3 year Warranty-HW Onsite w/DMR/Travel/PC Peripherals Break FixSupport Active Care Enabled Proactive Su","284.20","284.20","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF7S7E","UF7S7E","HP Printing & Computing","HP 3y Onsite NB Supp-HP Fortis Notebook G1i - 1 year Warranty-3yr NBDday onsite response. 8am-5pm- Std bus days excluding HP holidays.Commercial Products Only","76.91","76.91","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8E0E","UF8E0E","HP Printing & Computing","HP 3y NBD Adv Exchange SJ Ent 9000 SVC-SJ Ent 9000-3 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","451.37","451.37","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E1E","UF8E1E","HP Printing & Computing","HP 4y NBD Adv Exchange SJ Ent 9000 SVC-SJ Ent 9000-4 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","677.07","677.07","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E2E","UF8E2E","HP Printing & Computing","HP 5y NBD Adv Exchange SJ Ent 9000 SVC-SJ Ent 9000-5 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","902.76","902.76","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E3PE","UF8E3PE","HP Printing & Computing","HP 1y PW NBD Adv Exch SJ Ent 9000 SVC-SJ Ent 9000-1 yr post wrrnty Exchange SVC. HP ships replacement next bus d-8am-5pm- Std bus d excl HP hol.HP pre-pays retu","270.82","270.82","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E4E","UF8E4E","HP Printing & Computing","HP 3y NBD Onsite Exch SJ Ent 9000 SVC-SJ Ent 9000-Onsite unit exchange during standard Business hours/days exluding HP holidays","564.23","564.23","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E5E","UF8E5E","HP Printing & Computing","HP 4y NBD Onsite Exch SJ Ent 9000 SVC-SJ Ent 9000-4yr Onsite unit exchange during Std Bus hours/days exluding HP holidays","846.75","846.75","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8E6E","UF8E6E","HP Printing & Computing","HP 5y NBD Onsite Exch SJ Ent 9000 SVC-SJ Ent 9000-5yr Onsite unit exchange during Std Bus hours/days exluding HP holidays","1128.44","1128.44","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8F0E","UF8F0E","HP Printing & Computing","HP 3y NBD Adv Exchange SJ Pro 4200 SVC-SJ Pro 4200-3 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","95.29","95.29","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8F1E","UF8F1E","HP Printing & Computing","HP 4y NBD Adv Exchange SJ Pro 4200 SVC-SJ Pro 4200-4 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","171.35","171.35","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8F2E","UF8F2E","HP Printing & Computing","HP 5y NBD Adv Exchange SJ Pro 4200 SVC-SJ Pro 4200-5 yr Exchange service. HP ships replace-ment next bus day- 8am-5pm- Std bus days excl HP hol. HP prepays retu","229.03","229.03","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8F3PE","UF8F3PE","HP Printing & Computing","HP 1y PW NBD Adv Exch SJ Pro 4200 SVC-SJ Pro 4200-1 yr post wrrnty Exchange SVC. HP ships replacement next bus d-8am-5pm- Std bus d excl HP hol.HP pre-pays retu","56.84","56.84","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8F4E","UF8F4E","HP Printing & Computing","HP 3y NBD Onsite Exch SJ Pro 4200 SVC-SJ Pro 4200-Onsite unit exchange during standard Business hours/days exluding HP holidays","119.54","119.54","178","HPIIPTEPK---","81111818","","15","0.00","0.00","0.00"
"HPI-UF8H6E","UF8H6E","HP Printing & Computing","HP 3y NBD ONS DMR LJ Ent MFP 8601 SVC-LJ Ent MFP 8601-3 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","1415.99","1415.99","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8H7E","UF8H7E","HP Printing & Computing","HP 4y NBD ONS DMR LJ Ent MFP 8601 SVC-LJ Ent MFP 8601-4 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","2123.98","2123.98","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8H8E","UF8H8E","HP Printing & Computing","HP 5y NBD ONS DMR LJ Ent MFP 8601 SVC-LJ Ent MFP 8601-5 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","2831.98","2831.98","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8K1E","UF8K1E","HP Printing & Computing","HP 3y NBD ONS DMR LJ Ent 8501 SVC-LJ Ent 8501-3 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","712.18","712.18","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8K2E","UF8K2E","HP Printing & Computing","HP 4y NBD ONS DMR LJ Ent 8501 SVC-LJ Ent 8501-4 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","1068.26","1068.26","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8K3E","UF8K3E","HP Printing & Computing","HP 5y NBD ONS DMR LJ Ent 8501 SVC-LJ Ent 8501-5 yr Next Bus DayHardware Support with Defective Media Retention. Std bus days/hrs-excluding HP holidays","1424.35","1424.35","178","HPIIPTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8M0E","UF8M0E","HP Printing & Computing","HP 5y OFFSITE DMR NB-HP ProBook 4 - 1 year Warranty-5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm- Std bus days excl HP hol.","103.65","103.65","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8M8E","UF8M8E","HP Printing & Computing","HP 5y Onsite DMR TRV NB Supp-HP ProBook4 - 1 year Warranty-5y Travel Next Business Day Onsite HW Support w/DMR for Notebook and Tablet PC Only Svc-Std TAT- Std","119.54","119.54","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8N5E","UF8N5E","HP Printing & Computing","HP 5y OFFSITE DMR NB-HP ProBook 4 - 3 year Warranty-5 yr DMR/Offsite Per Country Support Model Pick up Return or Returnto Depot 5pm- Std bus days excl HP hol.","86.09","86.09","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8P3E","UF8P3E","HP Printing & Computing","HP 5y Onsite DMR TRV NB Supp-HP ProBook4 - 3 year Warranty-5y Travel Next Business Day Onsite HW Support w/DMR for Notebook and Tablet PC Only Svc-Std TAT- Std","98.64","98.64","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8P4E","UF8P4E","HP Printing & Computing","HP 3y Onsite DMR TRV Periph NB Supp-HP ProBook 4 - 3 year Warranty-Onsite Supp w/DMR/TRV/PERIPH-Std bus days excluding HP holidays- 3 Year","52.66","52.66","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UF8P5E","UF8P5E","HP Printing & Computing","HP 4y Onsite DMR TRV Periph NB Supp-HP ProBook 4 - 3 year Warranty-Onsite Supp w/DMR/TRV/PERIPH-Std bus days excluding HP holidays- 4 Year","77.74","77.74","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T2AAE","UG1T2AAE","HP Printing & Computing","HP Workforce Experience Std License+Support 1y: PC FleetMgmt and EmployeeEngageE-LTU","14.72","14.72","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T3AAE","UG1T3AAE","HP Printing & Computing","HP Workforce Experience STANDARD License and Support 2 Year SKU: SaaS offering for IT teams enabling PC Fleet Management and Employee Engagement for a multi-ven","27.82","27.82","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T4AAE","UG1T4AAE","HP Printing & Computing","HP Workforce Experience Std License+Support 3y: PC FleetMgmt and EmployeeEngageE-LTU","38.04","38.04","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T5AAE","UG1T5AAE","HP Printing & Computing","HP Workforce Experience Std License+Support 4y: PC FleetMgmt and EmployeeEngageE-LTU","49.10","49.10","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T6AAE","UG1T6AAE","HP Printing & Computing","HP Workforce Experience Std License+Support 5y: PC FleetMgmt and EmployeeEngageE-LTU","59.32","59.32","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T7AAE","UG1T7AAE","HP Printing & Computing","HP Workforce Experience PRO License+Support 1y: PC FleetMgmt and EmployeeEngageE-LTU","19.64","19.64","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T8AAE","UG1T8AAE","HP Printing & Computing","HP Workforce Experience PRO License+Support 2y: PC FleetMgmt and EmployeeEngageE-LTU","37.63","37.63","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1T9AAE","UG1T9AAE","HP Printing & Computing","HP Workforce Experience PRO License andSupport 3 Year SKU: SaaS offering for IT teams enabling PC Fleet Management andEmployee Engagement for a multi-vendor /","50.33","50.33","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U1AAE","UG1U1AAE","HP Printing & Computing","HP Workforce Experience PRO License andSupport 5 Year SKU: SaaS offering for IT teams enabling PC Fleet Management andEmployee Engagement for a multi-vendor /","77.73","77.73","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U2AAE","UG1U2AAE","HP Printing & Computing","HP Workforce Experience ELITE License and Support 1 Year SKU: SaaS offering forIT teams enabling PC Fleet Management and Employee Engagement for a multi-vendor","29.46","29.46","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U3AAE","UG1U3AAE","HP Printing & Computing","HP Workforce Experience ELITE License+Support 2y: PC FleetMgmt and EmployeeEngage E-LTU","55.64","55.64","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U4AAE","UG1U4AAE","HP Printing & Computing","HP Workforce Experience ELITE License and Support 3 Year SKU: SaaS offering forIT teams enabling PC Fleet Management and Employee Engagement for a multi-vendor","74.85","74.85","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U5AAE","UG1U5AAE","HP Printing & Computing","HP Workforce Experience ELITE License+Support 4y: PC FleetMgmt and EmployeeEngage E-LTU","98.18","98.18","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG1U6AAE","UG1U6AAE","HP Printing & Computing","HP Workforce Experience ELITE License+Support 5y: PC FleetMgmt and EmployeeEngage E-LTU","118.63","118.63","178","HPIP-CEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R0E","UG4R0E","HP Printing & Computing","HP 3y ONS PDA PA NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 3 Year -Preferred Access","87.77","87.77","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R1E","UG4R1E","HP Printing & Computing","HP 4y ONS PDA PA NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","116.19","116.19","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R2E","UG4R2E","HP Printing & Computing","HP 5y ONS PDA PA NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","145.44","145.44","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R6E","UG4R6E","HP Printing & Computing","HP 3y ONS PDA PA DMR NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Access","96.96","96.96","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R7E","UG4R7E","HP Printing & Computing","HP 4y ONS PDA PA DMR NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","128.72","128.72","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4R8E","UG4R8E","HP Printing & Computing","HP 5y ONS PDA PA DMR NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w//DMRl Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","161.32","161.32","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4S2E","UG4S2E","HP Printing & Computing","HP 3y ONS PDA PA TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Access","90.27","90.27","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4S3E","UG4S3E","HP Printing & Computing","HP 4y ONS PDA PA TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","120.37","120.37","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4S4E","UG4S4E","HP Printing & Computing","HP 5y ONS PDA PA TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","150.46","150.46","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4S8E","UG4S8E","HP Printing & Computing","HP 3y ONS PDA PA DMR TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 3 Year-Preferred","99.47","99.47","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4S9E","UG4S9E","HP Printing & Computing","HP 4y ONS PDA PA DMR TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 4 Year-Preferred","132.90","132.90","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4T0E","UG4T0E","HP Printing & Computing","HP 5y ONS PDA PA DMR TRV NB-HP ProBook 4 - 1 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 5 Year-Preferred","165.50","165.50","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4V7E","UG4V7E","HP Printing & Computing","HP 3y ONS PDA PA NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 3 Year -Preferred Access","67.71","67.71","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4V8E","UG4V8E","HP Printing & Computing","HP 4y ONS PDA PA NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","96.96","96.96","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4V9E","UG4V9E","HP Printing & Computing","HP 5y ONS PDA PA NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","125.39","125.39","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4W3E","UG4W3E","HP Printing & Computing","HP 3y ONS PDA PA DMR NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Access","76.91","76.91","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4W4E","UG4W4E","HP Printing & Computing","HP 4y ONS PDA PA DMR NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w//DMR Break Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","108.67","108.67","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4W5E","UG4W5E","HP Printing & Computing","HP 5y ONS PDA PA DMR NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w//DMRl Break Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","141.27","141.27","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4W9E","UG4W9E","HP Printing & Computing","HP 3y ONS PDA PA TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 3 Year-Preferred Access","69.38","69.38","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4X0E","UG4X0E","HP Printing & Computing","HP 4y ONS PDA PA TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 4 Year-Preferred Access","99.47","99.47","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4X1E","UG4X1E","HP Printing & Computing","HP 5y ONS PDA PA TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/TravelBreak Fix Support Tech Pulse Enabled Proactive Support 5 Year-Preferred Access","129.56","129.56","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4X5E","UG4X5E","HP Printing & Computing","HP 3y ONS PDA PA DMR TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 3 Year-Preferred","78.57","78.57","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4X6E","UG4X6E","HP Printing & Computing","HP 4y ONS PDA PA DMR TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 4 Year-Preferred","112.01","112.01","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4X7E","UG4X7E","HP Printing & Computing","HP 5y ONS PDA PA DMR TRV NB-HP ProBook 4 - 3 year Warranty-Hardware Onsite w/DMR/Travel Break Fix Support Active Care Enabled Proactive Support 5 Year-Preferred","144.60","144.60","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
"HPI-UG4Y1E","UG4Y1E","HP Printing & Computing","HP 3y ONS PDA PA Periph NB-HP ProBook 4- 3 year Warranty-HW Onsite w/PC Peripherals Break Fix Support Active Care Enabled Proactive Support 3 Year-Preferred Ac","69.38","69.38","178","HPINZTEPK---","81111818","","00","0.00","0.00","0.00"
